CustomerID,Recency,Frequency,Monetary,Segment,VIP_Subsegment
16479,10,2,300.83,Promising,
16480,76,1,769.29,Promising,
16482,16,1,220.62,Promising,
16483,192,1,139.35,Churned/At-Risk,
16484,174,2,404.3,Churned/At-Risk,
16485,77,1,363.65,Promising,
16488,33,3,498.8,Promising,
16491,47,1,731.5,Promising,
16493,80,4,1351.63,Promising,
16494,297,1,826.53,Churned/At-Risk,
16495,3,3,648.26,Promising,
16496,9,3,1599.52,Promising,
16497,50,6,2965.69,Promising,
16498,161,2,100.97,Churned/At-Risk,
16499,360,2,365.45,Churned/At-Risk,
16500,5,6,400.86,Promising,
16503,107,4,1431.93,Promising,
16504,25,1,465.88,Promising,
16505,32,1,777.6,Promising,
16506,20,2,90.30000000000001,Promising,
16509,297,1,363.7,Churned/At-Risk,
16510,372,1,248.1,Churned/At-Risk,
16511,22,3,918.33,Promising,
16513,5,4,874.59,Promising,
16515,52,5,1624.14,Promising,
16516,30,1,101.69999999999999,Promising,
16517,277,1,162.7,Churned/At-Risk,
16518,61,2,484.32,Promising,
16519,25,2,215.07999999999998,Promising,
16520,186,3,1046.57,Churned/At-Risk,
16523,2,21,9418.470000000001,Loyal,
16525,2,26,13027.45,Loyal,
16526,172,1,290.36,Churned/At-Risk,
16527,81,1,228.06,Promising,
16528,4,1,244.41,Promising,
16529,190,1,455.25,Churned/At-Risk,
16531,22,7,1244.59,Promising,
16532,18,3,6748.8,Promising,
16533,19,3,1082.81,Promising,
16535,5,1,593.75,Promising,
16536,110,1,548.12,Promising,
16539,3,4,1388.81,Promising,
16542,54,1,119.62,Promising,
16545,165,1,339.3,Churned/At-Risk,
16546,291,2,787.15,Churned/At-Risk,
16549,10,10,4034.9,Promising,
16550,109,5,2298.97,Promising,
16551,96,3,922.12,Promising,
16552,243,2,379.73,Churned/At-Risk,
16553,163,12,5719.82,Promising,
16554,42,3,837.1,Promising,
16555,35,2,285.89,Promising,
16556,67,7,3313.79,Promising,
16557,24,2,281.85,Promising,
16558,1,20,8338.49,Loyal,
16560,27,2,841.41,Promising,
16561,6,2,511.12,Promising,
16563,54,1,1077.74,Promising,
16565,364,1,173.7,Churned/At-Risk,
16566,15,5,614.66,Promising,
16567,194,2,865.6,Churned/At-Risk,
16569,3,1,124.2,Promising,
16570,15,10,3738.4,Promising,
16571,27,3,1421.69,Promising,
16572,127,3,1009.6,Promising,
16573,85,2,663.61,Promising,
16574,71,1,451.44,Promising,
16581,183,1,105.84,Churned/At-Risk,
16582,113,1,313.62,Promising,
16583,374,1,233.45,Churned/At-Risk,
16584,80,2,936.08,Promising,
16586,249,1,463.95,Churned/At-Risk,
16587,232,1,225.15,Churned/At-Risk,
16589,71,3,459.24,Promising,
16591,69,1,213.5,Promising,
16592,4,16,4113.68,Loyal,
16593,51,3,330.03,Promising,
16594,75,1,181.09,Promising,
16595,61,1,360.16,Promising,
16596,16,2,250.15,Promising,
16597,4,1,90.04,Promising,
16598,286,1,145.04999999999998,Churned/At-Risk,
16600,4,6,813.52,Promising,
16601,41,1,242.7,Promising,
16602,36,1,528.08,Promising,
16603,75,2,482.47,Promising,
16607,18,14,3347.71,Promising,
16609,15,7,5493.46,Promising,
16610,219,1,75.66,Churned/At-Risk,
16611,186,1,129.49,Churned/At-Risk,
16612,33,4,1187.66,Promising,
16613,70,1,618.59,Promising,
16614,183,1,506.19,Churned/At-Risk,
16616,15,2,500.42,Promising,
16617,236,1,151.85,Churned/At-Risk,
16618,31,5,2647.59,Promising,
16619,264,1,226.21,Churned/At-Risk,
16620,4,2,178.96,Promising,
16621,52,4,813.48,Promising,
16623,246,1,129.45,Churned/At-Risk,
16624,81,2,810.5699999999999,Promising,
16625,275,1,333.08,Churned/At-Risk,
16626,1,17,4413.1,Loyal,
16627,79,1,322.8,Promising,
16628,30,5,2188.05,Promising,
16629,74,2,408.63,Promising,
16633,17,6,2883.1,Promising,
16634,223,2,217.9,Churned/At-Risk,
16637,32,4,1154.47,Promising,
16638,23,10,1680.72,Promising,
16639,31,3,1257.51,Promising,
16641,106,1,231.10000000000002,Promising,
16642,5,2,688.33,Promising,
16643,246,1,487.51,Churned/At-Risk,
16644,178,2,833.78,Churned/At-Risk,
16647,170,2,214.06,Churned/At-Risk,
16648,43,1,290.65999999999997,Promising,
16650,72,1,518.42,Promising,
16652,59,7,6773.97,Promising,
16653,16,2,1212.66,Promising,
16654,141,4,601.27,Promising,
16655,18,6,3789.52,Promising,
16656,22,15,8625.8,Loyal,
16657,10,4,874.43,Promising,
16658,368,1,123.24,Churned/At-Risk,
16659,189,1,39.12,Churned/At-Risk,
16660,16,4,1267.6499999999999,Promising,
16665,362,1,135.39999999999998,Churned/At-Risk,
16666,19,1,118.98,Promising,
16667,68,2,567.1800000000001,Promising,
16668,15,6,306.71999999999997,Promising,
16669,24,3,1348.88,Promising,
16670,17,11,4095.9,Promising,
16671,28,3,1692.27,Promising,
16672,2,20,8134.9400000000005,Loyal,
16674,55,2,304.24,Promising,
16676,34,4,1592.1200000000001,Promising,
16678,3,12,3109.99,Promising,
16679,366,1,129.75,Churned/At-Risk,
16680,43,1,183.7,Promising,
16681,73,6,1770.34,Promising,
16682,5,5,1028.0,Promising,
16684,4,28,66653.56,Loyal,
16685,61,2,324.24,Promising,
16686,47,7,2959.88,Promising,
16688,1,4,1260.86,Promising,
16689,76,2,422.59999999999997,Promising,
16690,72,2,225.57999999999998,Promising,
16692,256,2,1276.0,Churned/At-Risk,
16693,69,2,477.86,Promising,
16696,135,4,657.9000000000001,Promising,
16697,241,1,112.75,Churned/At-Risk,
16698,227,2,1998.0,Churned/At-Risk,
16700,9,13,5076.55,Promising,
16701,9,13,5398.3,Promising,
16705,1,20,14034.99,Loyal,
16706,37,3,531.35,Promising,
16708,46,1,656.63,Promising,
16709,85,5,3029.87,Promising,
16710,19,10,2467.99,Promising,
16711,3,5,1651.03,Promising,
16712,9,11,3611.31,Promising,
16713,19,15,6910.78,Loyal,
16714,219,3,1129.06,Churned/At-Risk,
16715,78,1,301.71999999999997,Promising,
16716,267,2,901.2,Churned/At-Risk,
16717,24,6,3843.08,Promising,
16718,369,1,606.0500000000001,Churned/At-Risk,
16719,15,7,1770.22,Promising,
16720,26,1,152.95,Promising,
16721,262,1,292.47,Churned/At-Risk,
16722,17,13,4730.81,Promising,
16723,91,2,576.4,Promising,
16725,302,7,758.27,Churned/At-Risk,
16726,26,5,1358.74,Promising,
16727,364,1,256.32,Churned/At-Risk,
16728,46,4,1048.28,Promising,
16729,38,21,7205.33,Loyal,
16730,52,3,743.11,Promising,
16732,32,1,603.75,Promising,
16734,52,3,646.76,Promising,
16735,79,5,2247.41,Promising,
16737,53,1,417.59999999999997,Promising,
16738,298,1,3.75,Churned/At-Risk,
16739,177,1,323.0,Churned/At-Risk,
16742,47,1,464.9,Promising,
16743,29,7,2213.13,Promising,
16744,11,7,1291.91,Promising,
16745,87,17,7180.7,Loyal,
16746,5,18,6680.11,Loyal,
16747,38,2,836.06,Promising,
16748,18,5,1515.9,Promising,
16750,45,5,623.93,Promising,
16751,31,1,1764.72,Promising,
16752,373,1,207.5,Churned/At-Risk,
16753,58,1,223.92000000000002,Promising,
16754,372,1,2002.4,Churned/At-Risk,
16755,114,3,1475.43,Promising,
16756,215,1,239.4,Churned/At-Risk,
16757,319,1,106.83000000000001,Churned/At-Risk,
16758,65,1,369.34000000000003,Promising,
16759,8,3,789.79,Promising,
16761,97,1,316.62,Promising,
16762,20,3,1207.24,Promising,
16763,199,1,611.85,Churned/At-Risk,
16764,4,13,2790.9500000000003,Promising,
16765,294,1,34.0,Churned/At-Risk,
16766,273,2,1145.6,Churned/At-Risk,
16767,31,11,5575.56,Promising,
16768,48,3,478.09000000000003,Promising,
16769,260,1,361.54,Churned/At-Risk,
16770,58,5,757.1,Promising,
16771,33,5,2242.61,Promising,
16773,57,1,171.59,Promising,
16774,68,4,661.52,Promising,
16775,10,11,1691.51,Promising,
16776,60,1,371.54,Promising,
16777,80,2,222.62,Promising,
16778,74,2,245.94,Promising,
16779,2,22,10611.720000000001,Loyal,
16780,100,2,422.24,Promising,
16781,372,1,311.25,Churned/At-Risk,
16782,10,13,2267.9500000000003,Promising,
16784,20,1,107.6,Promising,
16788,123,2,594.39,Promising,
16789,8,1,80.8,Promising,
16790,4,6,1545.6200000000001,Promising,
16791,29,7,1705.78,Promising,
16792,282,2,110.38000000000001,Churned/At-Risk,
16793,57,1,243.84,Promising,
16794,1,10,1196.5,Promising,
16795,365,1,414.88,Churned/At-Risk,
16796,89,1,305.62,Promising,
16800,11,1,1162.65,Promising,
16801,163,4,1594.23,Churned/At-Risk,
16803,65,1,332.3,Promising,
16804,23,3,536.99,Promising,
16805,174,2,460.59,Churned/At-Risk,
16806,103,4,762.16,Promising,
16807,143,3,1121.59,Promising,
16808,99,2,288.42,Promising,
16809,23,5,914.69,Promising,
16810,192,1,309.54,Churned/At-Risk,
16811,5,2,547.07,Promising,
16812,361,1,479.35,Churned/At-Risk,
16813,8,10,1652.18,Promising,
16814,14,21,6416.7,Loyal,
16816,103,4,417.06,Promising,
16817,3,9,1604.75,Promising,
16818,11,11,3349.57,Promising,
16820,96,1,497.61,Promising,
16823,227,1,358.38,Churned/At-Risk,
16824,16,2,460.64,Promising,
16825,39,2,775.1800000000001,Promising,
16826,51,1,341.7,Promising,
16828,93,2,128.5,Promising,
16829,157,1,197.22,Churned/At-Risk,
16830,39,1,325.91,Promising,
16832,184,3,199.15,Churned/At-Risk,
16833,1,4,1106.53,Promising,
16834,228,1,413.46,Churned/At-Risk,
16835,128,2,180.85,Promising,
16836,40,2,251.87,Promising,
16837,31,11,3170.98,Promising,
16838,197,2,588.85,Churned/At-Risk,
16839,9,34,16594.35,Loyal,
16841,37,6,1869.82,Promising,
16842,101,3,1264.19,Promising,
16843,43,16,10196.57,Loyal,
16846,50,1,214.32,Promising,
16847,43,1,193.44,Promising,
16848,53,1,281.42,Promising,
16849,187,1,124.57,Churned/At-Risk,
16850,334,1,332.41,Churned/At-Risk,
16851,4,3,342.45,Promising,
16852,10,2,144.91000000000003,Promising,
16855,24,2,328.4,Promising,
16856,15,1,35.400000000000006,Promising,
16858,369,1,375.69000000000005,Churned/At-Risk,
16859,145,2,747.81,Churned/At-Risk,
16861,60,2,173.76,Promising,
16863,31,2,502.8,Promising,
16866,141,3,207.73999999999998,Promising,
16869,23,4,817.12,Promising,
16871,22,6,2812.34,Promising,
16872,77,3,680.02,Promising,
16873,5,6,7123.62,Promising,
16875,67,5,2095.53,Promising,
16877,12,6,846.62,Promising,
16878,84,1,13.3,Promising,
16880,31,7,1491.43,Promising,
16881,67,1,432.0,Promising,
16882,67,3,705.12,Promising,
16883,187,2,272.48,Churned/At-Risk,
16884,38,2,429.84000000000003,Promising,
16885,15,3,450.41,Promising,
16887,35,1,192.32999999999998,Promising,
16889,195,3,1578.67,Churned/At-Risk,
16891,2,5,742.43,Promising,
16892,1,5,518.19,Promising,
16893,367,1,145.93,Churned/At-Risk,
16895,65,1,202.27,Promising,
16897,299,2,289.78,Churned/At-Risk,
16898,26,3,501.03,Promising,
16899,8,6,1271.06,Promising,
16900,17,3,887.11,Promising,
16902,116,1,1706.88,Promising,
16903,29,1,363.2,Promising,
16904,4,16,3653.75,Loyal,
16905,5,7,3037.6,Promising,
16906,82,4,559.59,Promising,
16907,29,5,928.76,Promising,
16909,72,1,379.14,Promising,
16910,4,8,1508.96,Promising,
16912,29,11,2555.58,Promising,
16913,290,1,113.44,Churned/At-Risk,
16914,36,1,183.76,Promising,
16915,9,6,621.6800000000001,Promising,
16916,24,2,562.41,Promising,
16917,277,1,391.52,Churned/At-Risk,
16918,50,6,1068.82,Promising,
16919,156,11,2592.25,Promising,
16921,61,1,154.18,Promising,
16923,12,19,7069.08,Loyal,
16924,21,3,829.89,Promising,
16926,371,1,230.25,Churned/At-Risk,
16927,116,3,543.05,Promising,
16928,80,17,2814.7,Loyal,
16929,4,7,1295.39,Promising,
16930,26,3,378.89,Promising,
16931,5,21,4554.87,Loyal,
16932,53,1,150.23000000000002,Promising,
16933,1,2,563.23,Promising,
16934,55,2,931.03,Promising,
16936,26,1,261.9,Promising,
16938,9,4,2711.6800000000003,Promising,
16940,52,3,3049.88,Promising,
16942,13,9,1904.99,Promising,
16943,212,3,816.73,Churned/At-Risk,
16945,22,19,4345.5,Loyal,
16947,236,1,406.48,Churned/At-Risk,
16948,139,3,435.02,Promising,
16949,4,6,1286.27,Promising,
16950,57,3,1178.56,Promising,
16951,135,3,1277.75,Promising,
16952,109,2,167.61,Promising,
16953,30,1,20.8,Promising,
16954,1,9,2085.08,Promising,
16955,185,4,518.67,Churned/At-Risk,
16956,18,1,308.74,Promising,
16957,239,2,416.64,Churned/At-Risk,
16959,87,1,117.35000000000001,Promising,
16960,39,3,507.05,Promising,
16961,116,1,234.17,Promising,
16963,187,1,110.55000000000001,Churned/At-Risk,
16965,227,1,201.19,Churned/At-Risk,
16966,8,7,2154.97,Promising,
16967,189,1,319.02,Churned/At-Risk,
16968,4,2,439.43,Promising,
16969,39,3,650.41,Promising,
16971,38,1,357.21,Promising,
16976,267,1,251.51999999999998,Churned/At-Risk,
16978,78,1,344.33,Promising,
16979,4,6,1852.0,Promising,
16980,255,2,1028.46,Churned/At-Risk,
16982,61,1,384.06,Promising,
16983,13,7,1905.87,Promising,
16984,88,2,4459.52,Promising,
16985,17,10,5464.12,Promising,
16986,30,2,1873.2,Promising,
16987,3,7,1616.8,Promising,
16988,5,1,126.12,Promising,
16989,7,6,1133.25,Promising,
16990,219,1,179.0,Churned/At-Risk,
16992,11,5,1614.31,Promising,
16996,30,6,1456.96,Promising,
16997,288,3,702.0,Churned/At-Risk,
16998,150,4,295.0,Churned/At-Risk,
16999,23,2,484.82,Promising,
17001,1,11,3989.57,Promising,
17002,86,3,1493.73,Promising,
17004,46,2,1312.1399999999999,Promising,
17006,5,4,781.78,Promising,
17007,51,6,889.9300000000001,Promising,
17010,18,1,195.36,Promising,
17011,30,1,270.9,Promising,
17014,8,3,583.4300000000001,Promising,
17015,29,3,1838.6100000000001,Promising,
17017,3,20,8694.26,Loyal,
17018,41,2,920.1,Promising,
17019,11,4,1258.08,Promising,
17022,31,1,71.0,Promising,
17024,45,3,95.85,Promising,
17025,61,3,357.77,Promising,
17026,185,2,154.82999999999998,Churned/At-Risk,
17027,79,6,877.5600000000001,Promising,
17029,111,2,716.0,Promising,
17030,64,1,146.87,Promising,
17031,12,2,380.35,Promising,
17033,86,3,1030.14,Promising,
17034,16,3,745.52,Promising,
17035,246,2,433.53000000000003,Churned/At-Risk,
17037,88,1,1267.32,Promising,
17038,30,1,112.4,Promising,
17040,138,1,449.73,Promising,
17041,27,3,1071.49,Promising,
17042,3,5,1036.58,Promising,
17043,32,4,1735.18,Promising,
17044,25,1,948.48,Promising,
17045,113,3,339.44,Promising,
17046,157,1,642.02,Churned/At-Risk,
17047,85,3,1100.9,Promising,
17048,118,3,925.35,Promising,
17049,3,9,5655.03,Promising,
17050,96,6,3185.64,Promising,
17051,194,1,240.89000000000001,Churned/At-Risk,
17052,28,1,399.09,Promising,
17053,131,1,498.48,Promising,
17054,28,5,1356.33,Promising,
17058,82,3,1179.89,Promising,
17059,30,5,3080.39,Promising,
17060,266,1,234.24,Churned/At-Risk,
17061,74,11,5232.2300000000005,Promising,
17062,314,4,533.33,Churned/At-Risk,
17063,21,7,1461.14,Promising,
17064,59,3,855.45,Promising,
17068,12,21,4552.14,Loyal,
17069,28,9,2709.7000000000003,Promising,
17070,114,1,304.24,Promising,
17071,28,9,2429.03,Promising,
17073,18,4,1446.09,Promising,
17075,18,4,834.12,Promising,
17076,36,3,841.0799999999999,Promising,
17078,36,2,378.2,Promising,
17079,78,1,118.80000000000001,Promising,
17080,22,2,287.62,Promising,
17081,25,2,288.91,Promising,
17082,33,2,2003.85,Promising,
17083,109,3,1405.78,Promising,
17084,35,2,2747.9900000000002,Promising,
17085,123,5,1562.4,Promising,
17086,7,6,2050.08,Promising,
17088,28,4,1991.01,Promising,
17090,4,7,1974.65,Promising,
17091,3,9,3827.76,Promising,
17092,50,4,1774.03,Promising,
17094,322,1,302.0,Churned/At-Risk,
17095,23,3,1324.16,Promising,
17096,15,4,1022.13,Promising,
17097,2,8,954.42,Promising,
17100,18,2,971.74,Promising,
17101,10,4,1621.73,Promising,
17102,262,1,25.5,Churned/At-Risk,
17105,159,2,665.78,Churned/At-Risk,
17107,33,6,10797.48,Promising,
17109,29,6,881.29,Promising,
17110,165,1,163.29999999999998,Churned/At-Risk,
17111,47,1,231.61,Promising,
17114,6,8,801.12,Promising,
17115,8,3,837.5,Promising,
17117,288,1,116.19999999999999,Churned/At-Risk,
17118,318,1,157.02,Churned/At-Risk,
17119,3,2,606.91,Promising,
17120,233,1,307.46,Churned/At-Risk,
17122,119,1,138.32,Promising,
17123,162,1,345.29999999999995,Churned/At-Risk,
17124,185,1,294.24,Churned/At-Risk,
17125,50,1,230.5,Promising,
17126,152,5,989.45,Churned/At-Risk,
17128,335,1,157.09,Churned/At-Risk,
17131,5,5,2463.17,Promising,
17133,16,7,4892.240000000001,Promising,
17134,107,2,413.2,Promising,
17135,16,7,1139.73,Promising,
17138,276,1,380.5,Churned/At-Risk,
17139,16,12,10650.77,Loyal,
17140,247,1,454.12,Churned/At-Risk,
17142,239,1,579.0,Churned/At-Risk,
17144,1,2,984.57,Promising,
17146,106,3,749.78,Promising,
17147,23,4,1714.59,Promising,
17148,52,1,124.88,Promising,
17152,195,3,1689.5,Churned/At-Risk,
17153,24,1,213.78,Promising,
17154,75,1,329.34,Promising,
17155,18,2,251.70000000000002,Promising,
17157,8,2,319.0,Promising,
17158,32,3,1266.97,Promising,
17159,22,3,1538.88,Promising,
17160,31,6,3518.03,Promising,
17162,29,10,1715.46,Promising,
17163,22,2,293.1,Promising,
17164,33,7,2467.35,Promising,
17165,284,1,158.68,Churned/At-Risk,
17166,39,2,206.34,Promising,
17169,58,2,835.78,Promising,
17171,289,1,224.91,Churned/At-Risk,
17172,79,1,317.76,Promising,
17173,5,8,3766.6,Promising,
17174,218,1,59.9,Churned/At-Risk,
17175,44,4,1443.69,Promising,
17176,202,1,306.13,Churned/At-Risk,
17179,178,3,711.79,Churned/At-Risk,
17180,56,4,783.97,Promising,
17181,57,2,239.92000000000002,Promising,
17183,8,6,3347.31,Promising,
17186,47,2,144.0,Promising,
17187,227,1,203.95,Churned/At-Risk,
17188,11,7,2474.23,Promising,
17189,106,2,383.75,Promising,
17190,59,2,444.74,Promising,
17191,28,7,2093.68,Promising,
17193,36,7,1699.3000000000002,Promising,
17194,274,2,262.62,Churned/At-Risk,
17197,30,1,1013.01,Promising,
17198,24,3,692.22,Promising,
17201,54,1,289.78,Promising,
17203,36,6,3560.08,Promising,
17204,175,4,1564.56,Churned/At-Risk,
17205,54,1,384.08,Promising,
17206,53,1,204.24,Promising,
17211,27,8,2317.2200000000003,Promising,
17212,253,1,226.85,Churned/At-Risk,
17213,40,7,2781.23,Promising,
17214,60,6,1059.1200000000001,Promising,
17217,234,1,113.5,Churned/At-Risk,
17218,4,10,1951.97,Promising,
17219,32,1,114.23,Promising,
17220,24,14,3187.55,Promising,
17221,7,2,334.48,Promising,
17222,65,1,328.65,Promising,
17223,310,2,416.89,Churned/At-Risk,
17226,309,1,393.49,Churned/At-Risk,
17227,19,6,939.32,Promising,
17228,16,8,1906.09,Promising,
17229,96,2,318.76,Promising,
17230,264,8,3638.41,Churned/At-Risk,
17231,12,10,3124.72,Promising,
17232,3,2,417.77,Promising,
17233,35,1,190.88,Promising,
17234,183,1,149.89000000000001,Churned/At-Risk,
17235,25,2,550.06,Promising,
17236,13,6,916.13,Promising,
17237,11,2,314.69,Promising,
17238,3,17,3719.1,Loyal,
17239,313,1,382.5,Churned/At-Risk,
17242,108,2,1135.04,Promising,
17243,1,26,8540.05,Loyal,
17244,53,1,954.9,Promising,
17245,205,1,171.45,Churned/At-Risk,
17247,15,1,280.09000000000003,Promising,
17248,120,1,318.65,Promising,
17250,4,2,381.97,Promising,
17251,363,1,269.83,Churned/At-Risk,
17252,117,2,348.91,Promising,
17253,18,1,178.26,Promising,
17254,5,2,271.19,Promising,
17255,41,2,291.48,Promising,
17256,107,2,240.0,Promising,
17259,148,2,581.23,Churned/At-Risk,
17262,52,5,1253.3600000000001,Promising,
17263,208,1,63.440000000000005,Churned/At-Risk,
17265,139,2,550.01,Promising,
17266,2,3,296.58,Promising,
17267,127,2,317.2,Promising,
17268,108,4,763.64,Promising,
17272,42,4,2148.63,Promising,
17274,35,1,107.82,Promising,
17277,228,2,1065.3500000000001,Churned/At-Risk,
17278,241,1,246.04,Churned/At-Risk,
17279,58,1,187.82999999999998,Promising,
17282,130,3,1685.46,Promising,
17284,60,6,1647.48,Promising,
17286,22,1,151.37,Promising,
17287,26,7,1049.06,Promising,
17288,9,7,1417.63,Promising,
17289,32,3,931.02,Promising,
17290,4,2,513.01,Promising,
17291,308,1,550.8000000000001,Churned/At-Risk,
17293,8,9,1854.06,Promising,
17295,29,3,547.0,Promising,
17297,17,1,128.18,Promising,
17298,101,2,498.42,Promising,
17299,12,4,656.61,Promising,
17301,21,1,163.24,Promising,
17302,15,5,1135.63,Promising,
17303,361,1,250.04,Churned/At-Risk,
17306,11,19,8631.31,Loyal,
17309,95,1,82.75,Promising,
17311,78,2,1384.85,Promising,
17312,139,3,644.3,Promising,
17313,31,1,2328.84,Promising,
17314,25,8,2527.92,Promising,
17315,2,38,6281.23,Loyal,
17317,46,3,2600.34,Promising,
17320,100,3,1200.6200000000001,Promising,
17321,8,2,657.16,Promising,
17323,15,7,906.52,Promising,
17324,18,4,986.48,Promising,
17325,280,1,96.8,Churned/At-Risk,
17329,14,2,523.11,Promising,
17330,23,2,363.9,Promising,
17331,124,1,175.2,Promising,
17333,86,1,494.25,Promising,
17334,302,2,307.02,Churned/At-Risk,
17337,151,4,1981.06,Churned/At-Risk,
17338,17,8,6493.54,Promising,
17339,94,2,243.36,Promising,
17340,30,11,12353.29,Loyal,
17341,157,3,682.29,Churned/At-Risk,
17343,355,1,193.64,Churned/At-Risk,
17344,46,1,157.62,Promising,
17345,15,4,519.6899999999999,Promising,
17346,4,15,2622.88,Loyal,
17347,86,1,228.96,Promising,
17348,15,5,1156.6,Promising,
17349,179,1,98.25,Churned/At-Risk,
17350,8,4,1281.32,Promising,
17351,36,3,587.15,Promising,
17353,129,2,1740.0,Promising,
17354,51,1,1393.06,Promising,
17356,312,1,178.22,Churned/At-Risk,
17357,24,2,384.39,Promising,
17358,303,2,360.81,Churned/At-Risk,
17359,11,1,127.86,Promising,
17360,17,3,568.24,Promising,
17361,49,3,488.2,Promising,
17362,239,2,312.23,Churned/At-Risk,
17364,1,11,4462.68,Promising,
17365,13,8,4767.36,Promising,
17367,238,1,167.55,Churned/At-Risk,
17368,23,8,1878.87,Promising,
17370,73,4,446.18,Promising,
17371,17,3,418.4,Promising,
17372,41,8,1337.18,Promising,
17373,40,4,646.92,Promising,
17374,219,2,495.77,Churned/At-Risk,
17375,199,3,400.1,Churned/At-Risk,
17376,71,2,203.2,Promising,
17377,24,20,4058.32,Loyal,
17379,11,1,389.71999999999997,Promising,
17381,9,29,20275.61,Loyal,
17382,65,1,65.4,Promising,
17383,4,1,193.39000000000001,Promising,
17384,19,2,336.4,Promising,
17385,15,1,256.11,Promising,
17386,8,6,2686.42,Promising,
17387,20,2,746.81,Promising,
17388,78,4,1259.56,Promising,
17389,1,34,31833.68,Loyal,
17391,164,2,508.8,Churned/At-Risk,
17392,307,2,417.27,Churned/At-Risk,
17394,219,1,203.86999999999998,Churned/At-Risk,
17396,39,8,7330.8,Promising,
17397,22,2,681.41,Promising,
17398,115,3,653.38,Promising,
17400,126,5,2097.84,Promising,
17402,5,13,2633.85,Promising,
17403,36,1,263.92,Promising,
17404,4,15,31906.82,Loyal,
17405,1,3,1031.41,Promising,
17406,333,3,2184.42,Churned/At-Risk,
17408,163,1,32.65,Churned/At-Risk,
17409,185,2,771.85,Churned/At-Risk,
17410,16,5,1214.72,Promising,
17411,12,3,778.94,Promising,
17412,3,7,1258.06,Promising,
17414,44,2,778.0,Promising,
17415,80,1,507.84,Promising,
17416,30,7,6893.42,Promising,
17418,42,2,463.46000000000004,Promising,
17419,11,12,4226.57,Promising,
17420,50,3,598.83,Promising,
17422,16,6,1979.37,Promising,
17423,46,2,698.41,Promising,
17425,19,2,759.17,Promising,
17426,8,6,5037.26,Promising,
17427,72,1,100.8,Promising,
17428,1,28,17256.85,Loyal,
17429,128,3,524.9200000000001,Promising,
17430,33,2,265.76,Promising,
17431,313,1,403.3,Churned/At-Risk,
17432,18,2,365.76,Promising,
17433,88,1,303.15999999999997,Promising,
17434,2,7,2373.82,Promising,
17436,2,2,216.29999999999998,Promising,
17438,254,1,388.45000000000005,Churned/At-Risk,
17440,157,3,186.42000000000002,Churned/At-Risk,
17442,37,6,2248.56,Promising,
17443,220,1,534.24,Churned/At-Risk,
17444,148,3,2940.04,Churned/At-Risk,
17446,177,2,120.9,Churned/At-Risk,
17447,40,2,541.53,Promising,
17449,2,7,2519.21,Promising,
17450,8,46,194390.79,VIP,Premium VIPs
17451,1,7,1721.4,Promising,
17453,18,2,486.71999999999997,Promising,
17454,192,4,517.53,Churned/At-Risk,
17455,204,1,131.7,Churned/At-Risk,
17456,365,1,249.86,Churned/At-Risk,
17457,127,5,1737.7,Promising,
17458,15,1,316.5,Promising,
17459,43,2,657.3,Promising,
17460,94,6,622.4300000000001,Promising,
17461,23,3,735.82,Promising,
17462,60,2,675.69,Promising,
17463,16,5,1875.86,Promising,
17464,158,1,289.96000000000004,Churned/At-Risk,
17466,10,2,763.28,Promising,
17468,10,2,137.0,Promising,
17469,16,5,1870.97,Promising,
17470,45,5,1125.07,Promising,
17472,191,3,697.54,Churned/At-Risk,
17475,79,1,194.37,Promising,
17480,78,1,511.82,Promising,
17481,4,4,1255.59,Promising,
17483,65,3,414.04,Promising,
17486,261,1,396.87,Churned/At-Risk,
17489,59,2,376.64,Promising,
17490,1,7,2092.32,Promising,
17491,1,10,3558.87,Promising,
17492,248,1,374.57,Churned/At-Risk,
17495,8,2,497.56,Promising,
17496,359,1,271.05,Churned/At-Risk,
17498,76,1,272.22,Promising,
17499,290,1,622.88,Churned/At-Risk,
17500,17,3,1138.0,Promising,
17501,221,2,288.6,Churned/At-Risk,
17502,9,4,689.1,Promising,
17503,3,2,558.96,Promising,
17504,206,9,2997.0299999999997,Churned/At-Risk,
17505,162,2,1145.84,Churned/At-Risk,
17506,76,1,302.2,Promising,
17507,262,2,605.58,Churned/At-Risk,
17508,281,1,387.31,Churned/At-Risk,
17509,58,8,6083.64,Promising,
17510,25,1,308.48,Promising,
17511,3,31,91062.38,VIP,Loyal Frequent VIPs
17512,29,10,2924.9900000000002,Promising,
17513,72,1,513.2,Promising,
17514,128,1,208.65,Promising,
17515,31,4,639.02,Promising,
17516,15,5,764.88,Promising,
17517,309,1,153.94,Churned/At-Risk,
17519,17,6,1844.02,Promising,
17520,54,1,546.81,Promising,
17521,30,3,723.2099999999999,Promising,
17522,2,5,1070.71,Promising,
17523,11,4,652.74,Promising,
17524,361,1,145.0,Churned/At-Risk,
17525,360,1,422.70000000000005,Churned/At-Risk,
17526,5,4,1195.8999999999999,Promising,
17527,54,4,939.37,Promising,
17528,1,8,3628.5,Promising,
17530,1,10,2367.12,Promising,
17531,190,1,296.7,Churned/At-Risk,
17534,54,1,223.36,Promising,
17535,280,1,164.4,Churned/At-Risk,
17536,177,1,76.5,Churned/At-Risk,
17537,30,2,887.67,Promising,
17538,26,1,98.42,Promising,
17540,25,2,578.9,Promising,
17542,270,1,170.75,Churned/At-Risk,
